target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,Corporate,211210,0,1,1,0.3753136201,34.919013399,0.7875065499,1,1,10.592986002,1220
0,OTHER,advanced,,23000,0,0,0,0.6276657706,50.865753425,5.9452054795,0,0,5.7917808219,1232
0,OTHER,elementary,Corporate,38504,0,1,1,0.5379704301,28.582214238,1.6041320458,1,1,8.0136612022,1238
0,OTHER,advanced,,25000,0,0,0,,35.306849315,0.5479452055,,,12.071232877,1241
0,OTHER,advanced,Corporate,26872,0,1,1,2.9562051971,36.295081967,0.5683060109,0,0,11.446822367,1249
0,2NDFL,elementary,,162961,0,0,,,48.334246575,11.049315068,,,3.2465753425,1253
0,2NDFL,elementary,Corporate,22145,0,1,,,42.923287671,6.1780821918,,,10.865753425,1255
0,OTHER,advanced,Corporate,33470,0,1,0,0.92484319,40.784287746,1.0692192529,0,0,9.9459315817,1256
0,OTHER,elementary,,25000,0,0,,,32.314828954,1.3668837488,,,9.6572947077,1257
0,OTHER,advanced,Corporate,44607,0,1,0,1362.5081317,34.81369863,0.495890411,1,1,6.0219178082,1258
0,OTHER,advanced,Corporate,20465,0,1,0,,37.168328468,1.1464106595,0,0,11.425862714,1259
0,OTHER,elementary,Corporate,217437,0,1,1,0.5373879928,32.013661202,1.5402874467,0,0,8.5491803279,1263
0,OTHER,elementary,Corporate,85068,0,1,0,0.3753808244,30.665753425,1.8,0,0,10,1267
0,OTHER,elementary,,34000,0,0,,,47.696721311,5.8750056142,,,1.8393891758,1269
0,OTHER,elementary,Corporate,35405,0,1,0,12.981541219,31.893150685,6.1452054795,0,0,10.917808219,1275
0,2NDFL,elementary,,17908,0,0,1,0.7953181004,27.136986301,3.2657534247,0,0,7.0739726027,1277
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1296
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1297
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1298
0,OTHER,elementary,,25000,0,0,1,1.0776433692,28.844554233,1.3678419043,0,0,6.0198966989,1299
0,OTHER,elementary,VIP,965770,0,1,0,0.6995967742,35.721311475,0.5739950595,0,0,10.02878958,1310
0,OTHER,elementary,Corporate,47836,0,1,0,2.9290994624,25.27406243,0.5519125683,0,0,5.1507747586,1314
0,OTHER,beginner,VIP,220000,0,0,1,0.2502240143,39.784153005,0.9051500861,0,0,10.962684333,1318
0,OTHER,advanced,Corporate,57606,0,1,1,0.3141129032,25.38769369,2.4397484842,0,0,5.2726251965,1323
0,OTHER,elementary,,43000,0,0,1,1.4709677419,44.415300546,8.2240437158,0,0,10.660520997,1329
0,2NDFL,advanced,,20553,0,0,1,0.9230062724,42.776225765,1.3049928887,0,0,2.8748559024,1345
0,OTHER,advanced,Corporate,65521,0,1,2,0.891733871,31.715068493,4.6652968037,1,1,6.5561643836,1352
0,OTHER,beginner,,35484,0,0,1,1.0860439068,26.598143574,2.2638969983,0,0,5.7460887791,1357
0,2NDFL,elementary,,49852,0,0,1,0.8011200717,26.26531926,0.9968261097,0,1,5.5009356988,1358
0,OTHER,elementary,,92000,0,0,1,1.2841397849,35.148506625,0.4098360656,0,0,9.8635751179,1359
0,OTHER,elementary,Corporate,119848,0,1,0,0.7006944444,27.274855902,1.5159517928,0,0,6.2830750805,1364
0,2NDFL,high,,37550,0,0,0,,30.698877161,1.0769593532,,,1.8084662026,1369
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1376
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1379
0,OTHER,advanced,Corporate,81060,0,1,,,29.214185194,8.8589939367,,,5.9287671233,1384
0,OTHER,elementary,VIP,289676,0,1,,,37.583322105,2.9148289543,,,11.390710383,1386
0,OTHER,elementary,Corporate,16297,0,1,0,0.439202509,26.890410959,0.5363649974,0,0,2.4356164384,1387
0,OTHER,elementary,Corporate,30669,0,1,0,4.1200268817,26.032876712,0.5356763231,1,1,5.9917808219,1390
0,OTHER,elementary,Corporate,150429,0,0,1,0.2835797491,48.725630661,8.3342465753,1,1,3.6410958904,1392
0,OTHER,advanced,,50000,1,0,1,0.9580869176,34.824657534,7.8739726027,1,1,11.402739726,1396
0,OTHER,advanced,Corporate,28767,0,1,1,0.272625448,36.369698331,0.5281682761,0,0,11.093150685,1405
0,OTHER,elementary,Corporate,97369,0,1,1,0.40640681,38.640092821,4.6620106295,2,2,10.886668164,1407
0,OTHER,elementary,,90000,0,0,0,0.3739023297,26.676068568,0.3199041844,0,0,6.6651096639,1410
0,OTHER,elementary,Corporate,20000,0,1,0,,28.580178157,0.4020959653,0,0,2.6240137735,1411
0,OTHER,elementary,Corporate,107818,0,1,0,0.8635528674,54.099356239,12.734972678,0,0,8.9294932255,1415
0,OTHER,elementary,Corporate,57615,0,1,2,0.5416890681,32.480874317,0.3196721311,0,0,11.417164458,1416
0,OTHER,elementary,,40000,0,0,0,8.3154793907,26.752421588,0.2595628415,0,0,6.6565311775,1418
0,2NDFL,high,,65032,0,0,0,,29.628969234,9.6782843027,1,1,6.1467774534,1422
0,OTHER,advanced,,12000,0,0,0,1.2156362007,50.280657235,22.064218879,0,0,5.1710681937,1424
0,2NDFL,advanced,,24415,0,0,,,44.678666068,4.3999775432,,,4.6212890186,1425
0,OTHER,advanced,Corporate,44547,0,0,,,40.410958904,6.1589041096,,,10.375342466,1426
0,OTHER,elementary,Corporate,78039,0,1,0,0.5724462366,25.833438132,0.5628415301,0,0,5.8060408713,1427
0,OTHER,advanced,,16500,0,0,1,0.8619623656,32.076502732,0.131147541,0,0,9.8121640841,1428
0,2NDFL,elementary,,,0,1,,,27.2551688,0.325136612,,,7.0031140055,1431
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1436
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1439
0,2NDFL,beginner,,228681,0,0,,,29.646575342,1.4356164384,,,9.5671232877,1441
0,2NDFL,elementary,,28402,0,0,,,27.783561644,3.1178082192,,,7.6876712329,1442
0,OTHER,elementary,,110000,0,0,0,1.0589157706,38.823122988,0.3278688525,0,0,8.412568306,1445
0,OTHER,elementary,,110000,0,0,0,1.0589157706,38.823122988,0.3278688525,0,0,8.412568306,1446
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1448
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1449
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1451
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1461
0,2NDFL,elementary,,133805,0,0,0,,27.773224044,1.2981959728,0,0,7.2650273224,1464
0,2NDFL,elementary,,22476,0,0,0,14.628987455,33.806362752,1.7625271353,2,2,13.06937645,1472
0,OTHER,elementary,Corporate,171572,0,1,2,0.3060035842,31.328767123,9.7780821918,0,0,4.0493150685,1474
0,OTHER,elementary,Corporate,29426,0,1,0,8.2456541219,29.681188712,0.2595628415,0,0,9.2894078898,1476
0,OTHER,elementary,,25000,0,0,0,1.1852374552,47.057534247,16.814963695,0,0,2.0410958904,1492
0,OTHER,elementary,,150000,0,0,0,3.1847222222,32.950250767,3.1310726851,3,3,10.635182274,1495
0,OTHER,advanced,,70000,0,0,,,51.323287671,13.761643836,,,6.1890410959,1497
0,OTHER,high,,40000,0,0,2,0.8281362007,44.913930683,6.8328767123,1,1,10.389041096,1503
0,OTHER,advanced,Corporate,14281,0,1,1,0.6623655914,27.516101505,4.9763754772,0,0,7.4229508197,1505
0,2NDFL,elementary,,33513,0,0,,,25.958095666,1.5471367617,,,5.6402874467,1514
0,OTHER,elementary,Corporate,48209,0,1,1,0.2808467742,29.091638596,2.1260273973,2,2,8.104109589,1519
0,2NDFL,elementary,,20010,0,0,,,37.390777753,5.1195448761,,,9.1907777528,1528
0,OTHER,elementary,Corporate,70355,0,1,,,37.527606857,3.4480874317,,,3.9071038251,1529
0,OTHER,elementary,,107596,0,0,2,-0.141509857,48.216438356,5.3652743469,1,1,3.1616438356,1530
0,OTHER,elementary,Corporate,64909,0,1,1,0.7681003584,31.079452055,9.5780821918,0,0,0.5796691369,1534
0,OTHER,elementary,,27000,0,0,0,21.791129032,32.342293585,7.2794520548,,,9.7232876712,1557
0,OTHER,elementary,,70000,0,0,2,0.3406810036,27.969863014,0.5198892133,0,0,7.8630136986,1559
0,2NDFL,elementary,,,0,1,,,28.112328767,5.0119994012,,,7.9753424658,1563
0,OTHER,elementary,Corporate,187210,0,1,,,40.790687926,9.061179729,,,10.008219178,1566
0,OTHER,advanced,,60000,0,0,1,1.2810259857,27.975409836,4.9276068568,0,0,5.9687027472,1571
0,OTHER,elementary,,120000,0,0,0,1.8959005376,38.109589041,3.8356164384,1,2,11.575342466,1578
0,2NDFL,advanced,,38085,0,0,0,37.762880824,37.044718916,16.677595628,0,0,8.7926641216,1586
0,OTHER,elementary,,60000,0,0,1,0.3112679211,41.984444943,11.800546448,0,0,9.7899243955,1588
0,OTHER,high,,58000,0,0,0,5.4717293907,31.422479227,5.3676847069,1,1,9.4526162138,1594
0,OTHER,beginner,,88000,0,0,1,0.9911066308,37.192012875,5.5068493151,1,1,10.547945205,1596
0,2NDFL,elementary,,65959,0,0,,,30.339726027,9.4712328767,,,5.701369863,1597
0,2NDFL,elementary,,74267,0,0,0,4.7678315412,30.539726027,1.9616438356,1,1,10.367123288,1602
0,OTHER,elementary,,30000,0,0,,,26.04165731,0.631147541,,,5.6553559398,1606
0,OTHER,elementary,Corporate,36570,0,1,,,32.541747137,1.4109589041,,,5.1865558799,1615
0,OTHER,advanced,Corporate,17363,0,1,0,1.9903001792,36.763140954,18.553424658,0,0,8.8915562542,1618
0,OTHER,elementary,Corporate,29657,0,1,0,8.9227150538,32.032786885,1.577273748,0,0,9.0841230631,1623
0,2NDFL,elementary,,30391,0,0,1,0.7570340502,46.008219178,19.038356164,0,0,0.9729545625,1630
0,2NDFL,elementary,,30391,0,0,1,0.7570340502,46.008219178,19.038356164,0,0,0.9729545625,1631
0,OTHER,elementary,Corporate,42131,0,1,,,45.841821993,9.1623699379,,,0.6912568306,1634
0,2NDFL,elementary,,117610,0,0,0,5.4373655914,41.225930085,1.4417770791,3,3,5.0128153305,1640
0,OTHER,elementary,Corporate,337046,0,1,0,1.2078405018,30.331506849,9.3095890411,0,0,8.5336327569,1644
0,2NDFL,elementary,,19127,0,0,,,25.873972603,4.2191780822,,,5.7643835616,1650
0,OTHER,elementary,Corporate,80420,0,1,0,11.893324373,25.9267535,0.2158469945,0,0,5.8966165132,1651
0,OTHER,advanced,Corporate,44518,0,1,,,43.907103825,12.795081967,,,8.606557377,1652
0,2NDFL,advanced,,20749,0,0,0,,28.615629912,2.5471367617,0,0,2.7937121042,1653
0,2NDFL,elementary,,12366,0,0,0,1.1115815412,38.775342466,2.0301369863,1,2,11.8,1657
0,OTHER,advanced,Corporate,59380,0,1,0,10.822535842,48.87285725,2.4657534247,1,1,3.8191780822,1663
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1666
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1667
0,2NDFL,elementary,,37117,0,0,,,52.270589116,0.7445617187,,,7.1308630886,1675
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1676
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1678
0,OTHER,elementary,Corporate,80876,0,1,0,13.078068996,56.02739726,6.5424657534,1,1,10.906849315,1684
0,OTHER,advanced,Corporate,42636,0,1,3,0.5363351254,40.545078224,0.5478104649,1,1,5.597260274,1688
0,OTHER,advanced,Corporate,42636,0,1,3,0.5363351254,40.545078224,0.5478104649,1,1,5.597260274,1689
0,OTHER,advanced,,200000,0,0,0,22.509767025,39.493150685,10.638356164,1,1,10.561643836,1692
0,OTHER,elementary,,125000,0,0,2,0.5034498208,34.284931507,0.202739726,0,1,10.934246575,1710
0,OTHER,elementary,,24000,0,0,0,0.9282482079,26.769863014,1.7178082192,1,1,6.4356164384,1713
0,2NDFL,elementary,,81173,0,0,0,30.412298387,33.270431919,3.1608428775,0,0,6.4950894528,1715
0,2NDFL,advanced,,40828,0,0,2,1,53.38630137,17.635616438,0,0,8.353050378,1725
0,OTHER,elementary,Corporate,21329,0,1,0,,51.926229508,1.4870274721,0,0,6.8651096639,1733
0,2NDFL,high,Corporate,28957,0,1,,,25.373987574,0.2786885246,,,5.3000149712,1739
0,OTHER,elementary,,100000,0,0,0,2.6384632616,47.836065574,5.6500411707,0,0,2.7979863762,1743
0,OTHER,elementary,,170000,0,0,0,24.509856631,30.680178157,3.3212740475,0,0,5.1377124036,1747
0,2NDFL,elementary,,31311,0,0,0,,27.773224044,0.5966165132,,,6.1062055543,1752
0,OTHER,elementary,Corporate,25323,0,1,,,27.75890411,3.4246575342,,,7.4876712329,1756
0,OTHER,elementary,Corporate,36234,0,1,,,32.686952616,1.5917808219,,,5.3317613594,1758
0,2NDFL,elementary,,19757,0,0,,,28.567123288,0.3506849315,,,1.5267460139,1764
0,OTHER,high,Corporate,23361,0,1,1,1.3738799283,27.584699454,0.7332435063,0,0,5.9387229583,1784
0,OTHER,elementary,,50000,0,0,1,1,46.923287671,3.3616438356,0,1,1.9150684932,1797
0,OTHER,elementary,,55000,0,0,0,2.9909274194,40.06557377,1.894355865,0,0,2.8395613444,1798
0,2NDFL,beginner,VIP,191109,0,0,2,0.4736111111,46.021678269,7.2896174863,0,0,0.9011303241,1800
0,2NDFL,elementary,Corporate,9251,0,1,0,,30.492147616,0.281420765,1,1,6.7031065199,1802
0,OTHER,elementary,Corporate,120517,0,1,2,0.7014560932,33.73050378,3.737704918,0,0,2.5852983008,1804
0,OTHER,elementary,Corporate,120517,0,1,2,0.7014560932,33.73050378,3.737704918,0,0,2.5852983008,1805
0,OTHER,elementary,Corporate,77022,0,1,,,28.019178082,4.9711056217,,,7.9178082192,1807
0,OTHER,elementary,,40000,0,0,0,11.207437276,47.286129201,28.478142077,0,0,2.1984579684,1821
0,2NDFL,high,,32724,0,0,,,51.93442623,19.058252863,,,5.9020884797,1823
0,OTHER,elementary,,90000,0,0,0,0.4705421147,44.297814208,1.1186840332,0,0,10.36251965,1828
0,OTHER,elementary,,90000,0,0,0,0.4705421147,44.297814208,1.1186840332,0,0,10.36251965,1829
0,OTHER,advanced,,18000,0,0,0,0.5998655914,29.82422337,0.7447713152,1,1,8.6461411782,1841
0,OTHER,advanced,,40000,0,0,0,10.085909498,35.302253163,3.9590163934,0,0,6.5104723407,1845
0,2NDFL,advanced,,29827,0,0,,,32.040983607,7.8005464481,,,10.226394191,1857
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1862
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1863
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1864
0,2NDFL,elementary,,48974,0,0,0,39.921258961,25.212530878,0.9303390972,0,0,5.1385582753,1871
0,OTHER,elementary,,75000,0,0,0,1.3793458781,28.718579235,0.0846994536,0,0,8.1475409836,1872
0,OTHER,elementary,Corporate,53569,0,1,,,27.254794521,1.6301369863,,,7.2164383562,1873
0,OTHER,advanced,Corporate,48205,0,1,,,26.531506849,1.6505951044,,,3.5479452055,1874
0,OTHER,advanced,,27000,0,0,0,5.4040098566,27.139726027,0.0904109589,0,0,7.0575342466,1883
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1890
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1891
0,OTHER,high,Corporate,20706,0,1,0,48.732683692,49.432876712,30.506849315,0,0,4.4209222247,1895
0,OTHER,high,Corporate,27955,0,1,,,47.243835616,7.0328767123,,,2.1424657534,1912
0,OTHER,elementary,Corporate,50128,0,1,0,51.797715054,28.163934426,2.4751777828,0,0,7.9863387978,1919
0,OTHER,advanced,,19000,0,0,0,6.6952732975,49.724672505,2.584946478,0,0,4.6972752452,1920
0,OTHER,elementary,,100000,0,0,2,0.7938172043,36.350684932,1.3646605285,1,1,5.2280485066,1932
0,OTHER,elementary,Corporate,81842,0,1,,,34.715068493,1.5178082192,,,11.331506849,1934
0,OTHER,elementary,Corporate,99277,0,1,,,35.175342466,0.6669810615,,,11.797260274,1938
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1939
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1940
0,OTHER,elementary,Corporate,35000,0,0,,,37.12948574,0.3698630137,,,11.975342466,1947
0,OTHER,high,,40000,0,0,0,8.9237007168,27.350684932,4.3095890411,0,0,7.1698630137,1948
0,OTHER,beginner,,110000,0,0,2,0.5369175627,37.088195224,1.2794520548,5,5,6.1123287671,1952
0,OTHER,elementary,,47000,0,0,1,1,30.837712404,2.070589116,0,0,3.0185343214,1956
0,OTHER,elementary,,250000,0,0,1,0.2849238351,49.388240138,0.3772812336,0,0,4.3033086309,1966
0,OTHER,elementary,,70000,0,0,1,0.2466173835,31.161000075,1.073328842,0,0,9.8130548694,1973
0,2NDFL,elementary,,157489,0,0,1,0.4115367384,57.510315143,3.6418219927,1,1,3.8278688525,1975
0,OTHER,high,VIP,250000,0,0,0,0.5391353047,39.553424658,4.7519499963,1,1,6.6931506849,1984
0,2NDFL,beginner,,124935,0,0,,,45.390575642,1.4534171719,,,0.2,2013
0,OTHER,beginner,,24000,0,0,,,40.933812411,14.421483644,,,10.706415151,2023
0,OTHER,elementary,Corporate,70000,0,0,,,26.22739726,0.7436035631,,,6.1178082192,2025
0,OTHER,advanced,,50000,0,0,1,0.4987007168,38.661658807,2.1137136013,0,0,10.089056067,2029
0,2NDFL,elementary,,,0,1,2,0.2841397849,27.561643836,1.8931506849,0,0,7.5479452055,2036
0,2NDFL,elementary,,43183,0,0,1,0.246281362,27.092506924,0.2623699379,1,1,7.0514110338,2044
0,OTHER,advanced,,60000,0,0,0,3.4713709677,40.427157721,7.0025001871,1,1,4.887431694,2046
0,OTHER,beginner,Corporate,46550,0,1,0,1.1817876344,51.964480874,0.7390822666,0,0,6.6130548694,2047
0,OTHER,elementary,,60000,0,0,0,3.7023297491,28.331072685,5.2406617262,1,1,8.1338797814,2052
0,OTHER,elementary,,50000,0,0,0,4.7338261649,25.083928438,2.2811887117,0,0,4.9962572049,2054
0,OTHER,advanced,Corporate,23112,0,1,,,42.98154802,3.3459315817,,,10.756890486,2055
0,OTHER,elementary,,70000,0,0,0,1.7993055556,33.339082267,0.8212740475,0,0,5.9966165132,2063
0,OTHER,elementary,,70000,0,0,1,0.961827957,44.472677596,3.1293285426,0,0,12.213114754,2068
0,OTHER,elementary,VIP,300000,0,0,,,36.744239838,2.895890411,,,14.419178082,2071
0,OTHER,advanced,Corporate,30885,0,1,0,2.5683467742,28.363387978,3.6393442623,1,1,2.2618459466,2072
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2081
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2085
0,OTHER,advanced,Corporate,24635,0,1,,,30.252054795,0.9380043416,,,6.1150684932,2087
0,2NDFL,elementary,,47472,0,0,2,0.6316532258,40.216438356,18.128767123,1,1,1.4222471742,2092
0,2NDFL,elementary,,39505,0,0,0,3.44375,39.131506849,3.9698630137,1,1,3.0767123288,2098
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2100
0,OTHER,elementary,,55000,0,0,1,0.9873879928,36.955520623,6.0212740475,1,1,12.103825137,2103
0,OTHER,elementary,Corporate,83236,0,1,4,0.9501792115,33.236245228,4.6378845722,1,1,8.9657534247,2107
0,OTHER,elementary,Corporate,83236,0,1,4,0.9501792115,33.236245228,4.6378845722,1,1,8.9657534247,2108
0,OTHER,elementary,,120000,0,0,0,0.2490367384,33.994520548,0.9761658807,1,1,10.194520548,2120
0,OTHER,elementary,Corporate,99480,0,1,0,45.731899642,27.308585972,0.2021857923,0,0,6.1962572049,2137
0,OTHER,elementary,Corporate,71400,0,1,,,40.716835092,0.5009880979,,,12.049315068,2139
0,2NDFL,elementary,,20971,0,0,1,1.2725582437,30.884931507,2.6575342466,1,1,6.6054794521,2142
0,2NDFL,advanced,,30441,0,0,0,27.206854839,44,7.4830675949,1,1,7.3433415675,2149
0,OTHER,elementary,Corporate,37401,0,1,0,0.7596998208,32.098360656,4.6293285426,0,0,9.0430271727,2151
0,OTHER,advanced,Corporate,12134,0,1,0,22.472849462,43.213780972,10.364465903,0,0,10.443917958,2160
0,OTHER,elementary,VIP,100000,0,0,0,0.6300179211,48.815996706,6.0050378022,0,0,3.6639344262,2164
0,OTHER,elementary,,34500,0,0,,,46.975342466,1.9123287671,,,1.2060857849,2168
0,OTHER,elementary,Corporate,77755,0,1,,,50.747945205,15.136986301,,,5.4931506849,2170
0,OTHER,elementary,,450000,0,0,,,45.939726027,2.0136986301,,,0.875484692,2174
0,OTHER,elementary,Corporate,44628,0,1,0,25.567517921,35.863387978,0.4289617486,0,0,9.9596227263,2177
0,OTHER,elementary,Corporate,30061,0,1,1,0.8562948029,32.092896175,1.0145744442,0,0,5.8611497867,2178
0,OTHER,elementary,Corporate,17934,0,0,1,-0.115098566,26.956164384,3.2794520548,1,1,6.898630137,2182
0,OTHER,elementary,Corporate,142025,0,1,1,0.2446236559,36.668493151,9.9424657534,1,1,11.739726027,2187
0,2NDFL,beginner,,,0,1,3,0.5095878136,30.758469945,5.6324425481,0,0,9.3365521371,2197
0,OTHER,advanced,Corporate,32913,0,1,,,43.959016393,26.534007036,,,8.2983905981,2200
0,OTHER,elementary,Corporate,101468,0,1,0,13.341375448,35.989041096,2.9342465753,0,0,10.939726027,2202
0,OTHER,elementary,Corporate,70078,0,1,1,0.951702509,48.418032787,0.5163934426,0,0,3.4165206977,2204
0,OTHER,elementary,Corporate,32926,0,0,,,26.706849315,1.3359308331,,,0.3178082192,2216
0,2NDFL,beginner,,103156,0,0,0,1.056922043,36.874534022,6.0471367617,0,0,10.252616214,2219
0,OTHER,elementary,Corporate,207394,0,1,,,31.235616438,0.9890410959,,,10.490410959,2221
0,OTHER,elementary,Corporate,47196,0,1,1,0.9554659498,29.715068493,1.8657534247,1,1,8.2630136986,2230
0,OTHER,elementary,,200000,0,0,0,0.6939292115,50.137862115,4.325136612,0,0,5.1132045812,2232
0,OTHER,elementary,Corporate,25232,0,1,0,,32.78991691,5.299505951,0,0,4.9241634853,2239
0,OTHER,advanced,Corporate,60547,0,0,0,1.3754480287,42.101369863,0.5260273973,1,1,11.254794521,2244
0,OTHER,advanced,Corporate,60547,0,0,0,1.3754480287,42.101369863,0.5260273973,1,1,11.254794521,2245
0,OTHER,elementary,Corporate,61474,0,1,0,1.506765233,28.683060109,7.3212740475,0,0,7.1459315817,2250
0,OTHER,elementary,Corporate,16839,0,1,1,0.410797491,29.921274047,1.2500411707,0,0,8.8171644584,2257
0,OTHER,elementary,Corporate,57759,0,1,,,25.038356164,0.4520547945,,,4.9917808219,2261
0,OTHER,elementary,Corporate,35000,0,1,3,0.9169578853,30.208219178,4.7598772363,0,0,9.3698630137,2268
0,2NDFL,elementary,,42014,0,0,,,26.996616513,0.478808294,,,6.9007261023,2270
0,OTHER,elementary,,200000,0,0,1,0.7582885305,30.419260424,1.2740549442,0,0,9.3726850812,2271
0,OTHER,high,Corporate,69177,0,1,,,34.534246575,0.4437832173,,,10.230136986,2275
0,OTHER,elementary,Corporate,109027,0,1,2,0.5329301075,33.26309604,5.7562467251,0,0,3.7425480949,2276
0,OTHER,elementary,Corporate,44775,0,1,1,0.7912858423,32.229508197,0.4892432068,0,0,9.2152706041,2277
0,2NDFL,advanced,,39271,0,0,0,70.667876344,45.605561794,10.304191931,0,0,0.4699453552,2292
0,2NDFL,elementary,,297163,0,0,1,0.5306003584,40.090410959,0.6809192305,0,0,9.9287671233,2299
0,OTHER,elementary,Corporate,145620,0,1,1,0.8937948029,36.54114829,13.145205479,0,0,11.536986301,2300
0,OTHER,elementary,Corporate,129631,0,1,,,42.334246575,3.1780821918,,,10.443835616,2314
0,OTHER,elementary,,95000,0,0,1,1.0525537634,36.153424658,4.3803652968,1,3,10.871232877,2320
0,OTHER,elementary,,50000,0,0,0,3.9591621864,28.721753125,4.9792873718,0,0,7.3354517554,2322
