Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
20;1179480;Поступление зарплаты на счет;Ремонт;1;0.46;женский;0;0;высшее;специалист;>250;0;32;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179500;2НДФЛ;Покупка недвижимости/ строительство;1;0.53;женский;2;0;среднее-специальное;рабочий;>250;0;172;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179520;2НДФЛ;Ремонт;0;0.38;женский;0;0;высшее;специалист;>250;0;43;25;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0744680851;0;0;0;0;0.2222222222;2;7;87;9;2;0;8;60;1;1;0;0;0;0;0
20;1179540;Свободная форма с печатью работодателя;Ремонт;0;0.45;мужской;0;0;высшее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179560;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;2;0;среднее-специальное;менеджер среднего звена;< 50;0;95;39;Торговля;ООО;женат / замужем;1;1;1;1;0;0.2564102564;1;0;0;0;0.6666666667;2;1;58;3;1;0;26;96;1;0;0;0;0;0;0
20;1179580;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.49;мужской;0;0;высшее;рабочий;< 50;0;6;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179600;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.13;мужской;2;0;высшее;менеджер среднего звена;>250;0;22;35;Другое;ООО;женат / замужем;1;1;0;0;0;0;0;0;0;0;0;0;1;28;1;0;0;50;50;0;0;0;0;0;0;0
20;1179620;Форма банка (без печати работодателя);Покупка мебели;0;0.57;женский;0;0;высшее;торговый представитель;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179640;2НДФЛ;Покупка автомобиля;1;0.24;мужской;0;0;высшее;вспомогательный персонал;>250;1;6;44;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179660;2НДФЛ;Покупка недвижимости/ строительство;1;0.23;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179680;Форма банка (без печати работодателя);Ремонт;0;0.44;женский;0;0;высшее;вспомогательный персонал;>250;0;100;29;Другое;Государственное предприятие;холост / не замужем;5;3;3;2;0;0.0552763819;1;1;1;1;0.3333333333;3;6;188;9;2;1;-1;97;1;0;0;0;1;1;0
20;1179700;Свободная форма с печатью работодателя;Ремонт;1;0.49;мужской;1;0;высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179720;2НДФЛ;Покупка автомобиля;1;0.17;женский;0;0;ученая степень;специалист;>250;0;21;28;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179740;Форма банка (без печати работодателя);Покупка автомобиля;0;0.29;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;152;45;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;1;0;0;0;0.6666666667;2;1;69;3;0;1;12;35;0;0;0;0;0;0;0
20;1179760;Свободная форма с печатью работодателя;Ремонт;1;0.52;женский;0;0;высшее;вспомогательный персонал;>250;3;68;52;Торговля;ООО;женат / замужем;2;2;1;1;0;0;0;0;0;0;0.3333333333;3;6;151;9;2;0;17;87;0;0;0;0;0;0;0
20;1179780;Форма банка (без печати работодателя);Обучение;1;0.34;мужской;1;0;среднее-специальное;вспомогательный персонал;< 50;0;95;52;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179800;Поступление зарплаты на счет;Ремонт;1;0.34;женский;0;0;высшее;менеджер по продажам;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179820;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179840;Поступление зарплаты на счет;Ремонт;1;0.47;мужской;0;0;высшее;вспомогательный персонал;>250;0;13;34;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179860;Форма банка (без печати работодателя);Ремонт;1;0.17;женский;1;0;высшее;менеджер среднего звена;>250;0;28;40;Другое;ЗАО;холост / не замужем;1;1;1;1;1;0.0804597701;0;1;0;0;0.6666666667;4;2;80;6;2;0;3;37;1;0;0;0;0;0;0
20;1179880;Форма банка (без печати работодателя);Ремонт;1;0.21;мужской;0;0;высшее;специалист;>250;0;92;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179900;Поступление зарплаты на счет;Покупка автомобиля;0;0.11;женский;2;0;высшее;специалист;>250;0;95;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1179920;Поступление зарплаты на счет;Ремонт;1;0.22;женский;1;0;высшее;торговый представитель;>250;0;46;39;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;13;1;0;1;32;32;0;0;0;0;0;0;0
20;1179940;Форма банка (без печати работодателя);Покупка автомобиля;0;0.2;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;6;28;Торговля;ООО;холост / не замужем;1;1;0;0;0;0.04;0;0;0;0;0;0;8;48;8;0;3;8;75;1;0;0;0;0;0;0
20;1179960;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.47;женский;1;0;высшее;вспомогательный персонал;>250;0;23;33;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
20;1179980;Поступление зарплаты на счет;Отпуск;0;0.36;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180000;Форма банка (без печати работодателя);Покупка автомобиля;1;0.41;женский;0;0;среднее-специальное;менеджер среднего звена;>250;0;120;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180020;2НДФЛ;Покупка недвижимости/ строительство;0;0.33;мужской;1;0;высшее;специалист;< 50;3;28;27;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;1;0;7;1;0;0;14;14;0;0;0;0;0;0;0
20;1180040;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180060;2НДФЛ;Ремонт;1;0.22;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180080;2НДФЛ;Ремонт;0;0.58;женский;1;0;высшее;специалист;< 50;0;67;37;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180100;2НДФЛ;Ремонт;0;0.54;женский;0;0;высшее;специалист;>250;0;36;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180120;2НДФЛ;Ремонт;1;0.46;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;32;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180140;2НДФЛ;Покупка автомобиля;1;0.43;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180160;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;специалист;>250;0;227;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180180;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;0;0;высшее;специалист;>250;0;32;28;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.131147541;0;1;0;0;0.4285714286;3;4;106;7;1;2;3;37;1;0;0;0;0;0;0
20;1180200;2НДФЛ;Ремонт;1;0.46;мужской;3;0;незаконченное высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180220;Форма банка (без печати работодателя);Покупка автомобиля;0;0.43;мужской;1;0;высшее;менеджер среднего звена;>250;0;94;35;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180240;Поступление зарплаты на счет;Покупка автомобиля;1;0.44;мужской;2;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180260;;Ремонт;0;;мужской;2;0;второе высшее;другое;;0;96;41;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180280;Форма банка (без печати работодателя);Покупка мебели;0;0.33;мужской;0;0;высшее;менеджер среднего звена;>250;0;23;33;Другое;Государственное предприятие;женат / замужем;1;0;0;0;0;0;1;0;0;0;0.5714285714;4;3;136;7;2;0;6;92;0;0;0;0;0;0;0
20;1180300;2НДФЛ;Покупка автомобиля;1;0.55;мужской;1;0;высшее;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180320;Свободная форма с печатью работодателя;Покупка мебели;0;0.26;мужской;2;0;высшее;менеджер среднего звена;>250;0;25;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180340;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.53;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180360;Свободная форма с печатью работодателя;Ремонт;1;0.39;мужской;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180380;2НДФЛ;Ремонт;0;0.4;женский;2;0;незаконченное высшее;специалист;>250;0;41;35;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.5;1;1;51;2;0;0;28;44;0;0;0;0;0;0;0
20;1180400;2НДФЛ;Покупка мебели;1;0.31;мужской;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180420;Поступление зарплаты на счет;Ремонт;1;0.43;женский;0;0;высшее;специалист;>250;0;51;33;Информационные технологии;ОАО;холост / не замужем;1;1;1;1;1;0;0;0;0;0;0;0;2;23;2;0;0;37;76;0;0;0;0;0;0;0
20;1180440;2НДФЛ;Покупка земли;0;0.46;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180460;2НДФЛ;Покупка автомобиля;1;0.47;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;12;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180480;2НДФЛ;Покупка автомобиля;0;0.36;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180500;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.49;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;8;29;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
20;1180520;2НДФЛ;Покупка автомобиля;1;0.49;мужской;1;0;среднее-специальное;рабочий;>250;3;52;27;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180540;Свободная форма с печатью работодателя;Ремонт;0;0.53;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180560;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;106;35;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180580;2НДФЛ;Ремонт;1;0.16;мужской;0;0;высшее;рабочий;>250;0;15;44;Другое;ЗАО;разведен / разведена;1;1;1;1;1;0;0;1;0;0;0.5;1;1;11;2;1;0;3;73;0;0;0;0;0;0;0
20;1180600;Поступление зарплаты на счет;Покупка бытовой техники;0;0.28;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180620;Форма банка (без печати работодателя);Покупка автомобиля;0;0.37;мужской;1;0;высшее;специалист;>250;0;28;36;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1180640;2НДФЛ;Ремонт;1;0.49;женский;2;0;среднее-специальное;рабочий;>250;0;40;40;Другое;ОАО;разведен / разведена;3;1;1;1;0;0.0479452055;0;2;1;0;0.375;3;5;139;8;1;0;2;83;1;0;0;0;0;0;0
